name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue
"['Action', 'Drama', 'Thriller']",White House Down,2013-06-27,2013,9.920223,1910.0,6.3,"['Channing Tatum', 'Jamie Foxx', 'Joey King', 'Maggie Gyllenhaal', 'Richard Jenkins', 'James Woods', 'Nicolas Wright', 'Jimmi Simpson', 'Michael Murphy', 'Rachelle Lefevre', 'Lance Reddick', 'Matt Craven', 'Jake Weber', 'Peter Jacobson', 'Jason Clarke', 'Kevin Rankin', 'Garcelle Beauvais', 'Falk Hentschel', 'Romano Orzari', 'Jackie Geary', 'Andrew Simms']",Roland Emmerich,150000000.0,205366737.0
"['Mystery', 'Drama']",Svart Lucia,1992-12-11,1992,0.002841,3.0,5.3,"['Tova Magnusson', 'Figge Norling', 'Björn Kjellman', 'Niklas Hjulström', 'Malin Berghagen', 'Liv Alsterlund', 'Reine Brynolfsson', 'Björn Granath', 'Frida Hallgren', 'Marie Göranzon', 'Thomas Roos', 'Caroline af Ugglas', 'Anna Godenius', 'Catherine Hansson', 'Gunnel Fred']",Rumle Hammerich,0.0,0.0
"['Fantasy', 'Drama', 'Thriller', 'Romance']",The Illusionist,2006-08-18,2006,11.494009,1657.0,7.1,"['Edward Norton', 'Jessica Biel', 'Paul Giamatti', 'Rufus Sewell', 'Eddie Marsan', 'Jake Wood', 'Aaron Taylor-Johnson', 'Eleanor Tomlinson', 'Karl Johnson', 'Vincent Franklin', 'Nicholas Blane', 'Philip McGough', 'Erich Redman', 'Michael Carter', 'Tom Fisher', 'Andreas Grothusen', 'Brian Caspe', 'Ellen Savaria', 'Vitezslav Bouchner', ""David O'Kelly"", 'Richard Rowlands', 'Reuben-Henry Biggs', 'Robert Russell', 'Noel Le Bon', 'David Fellowes', 'Jan Nemejovský', 'Ivo Novák', 'Vladimir Kulhavy', 'Duke Faeger', 'Brendan Gunn', 'Ryan James', 'Petr Meissel', 'Jeff Smith', 'Ivan Urbánek', 'James Babson']",Neil Burger,40000000.0,86915017.0
['Documentary'],Blood on the Mountain,2016-05-26,2016,0.202625,3.0,8.7,[],Mari-Lynn C. Evans,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Chilly Scenes of Winter,1979-10-19,1979,0.009192,1.0,10.0,"['John Heard', 'Mary Beth Hurt', 'Peter Riegert', 'Kenneth McMillan', 'Gloria Grahame', 'Nora Heflin', 'Jerry Hardin', 'Tarah Nutter', 'Mark Metcalf', 'Allen Joseph', 'Frances Bay', 'Griffin Dunne']",Joan Micklin Silver,0.0,0.0
"['Drama', 'TV Movie']",Homeless to Harvard: The Liz Murray Story,2003-04-07,2003,5.091993,17.0,6.1,"['Thora Birch', 'Michael Riley', 'Kelly Lynch', 'Robert Bockstael', 'Makyla Smith', 'Ellen Page']",Peter Levin,0.0,0.0
['Comedy'],Pretty Baby,1950-09-16,1950,0.065017,0.0,0.0,"['Betsy Drake', 'Dennis Morgan', 'Zachary Scott', 'Edmund Gwenn', 'William Frawley', 'Raymond Roe', 'Eleanor Audley', 'George Chandler', 'Barbara Billingsley', 'Bess Flowers']",Bretaigne Windust,0.0,0.0
"['Thriller', 'Comedy', 'Drama', 'Romance']",What Happened Was...,1994-09-09,1994,0.534606,7.0,7.0,"['Karen Sillas', 'Tom Noonan']",Tom Noonan,0.0,0.0
[],Mumblecore,2011-06-19,2011,0.051342,1.0,5.0,"['Tao Lin', 'Megan Boyle']",Tao Lin,0.0,0.0
['Adventure'],The Prisoner of Zenda,1952-11-14,1952,1.154559,10.0,6.9,"['Stewart Granger', 'Deborah Kerr', 'Louis Calhern', 'Jane Greer', 'Lewis Stone', 'Robert Douglas', 'Robert Coote', 'Peter Brocco', 'Francis Pierlot', 'James Mason']",Richard Thorpe,0.0,0.0
"['Documentary', 'Horror']",Divine Horsemen: The Living Gods of Haiti,1985-01-01,1985,0.003553,2.0,4.8,"['John Genke', 'Joan Pape']",Maya Deren,0.0,0.0
"['Comedy', 'Romance']",The More the Merrier,1943-03-26,1943,0.827541,14.0,5.8,"['Jean Arthur', 'Joel McCrea', 'Charles Coburn', 'Richard Gaines', 'Bruce Bennett', 'Frank Sully', 'Donald Douglas', 'Clyde Fillmore', 'Ann Doran', 'Grady Sutton', 'Chester Clute', 'Ann Savage']",George Stevens,0.0,0.0
['Animation'],Afro Samurai: Resurrection,2009-01-25,2009,4.427087,49.0,6.7,"['Samuel L. Jackson', 'Lucy Liu', 'Mark Hamill', 'Grey Griffin', 'Zachary Gordon', 'Yuri Lowenthal', 'Dave Wittenberg', ""Liam O'Brien"", 'Greg Eagles']",Fuminori Kizaki,0.0,0.0
"['Romance', 'Drama']",The Crimson Petal and the White,2011-01-01,2011,0.732176,5.0,8.4,"['Romola Garai', ""Chris O'Dowd"", 'Amanda Hale', 'Katie Lyons', 'Eleanor Yates', 'Isla Watt', 'Gillian Anderson', 'Shirley Henderson', 'Richard E. Grant', 'Mark Gatiss', 'Tom Georgeson', 'Liz White', 'Bertie Carvel', 'Blake Ritson', 'Elizabeth Berrington', 'Alan Williams', 'Moya Brady', 'Peter Cellier', 'Rosie Cavaliero', 'Lydia Wilson']",Marc Munden,0.0,0.0
['Western'],Kenny Rogers as The Gambler,1980-04-08,1980,0.426405,4.0,3.1,"['Kenny Rogers', 'Christine Belford', 'Bruce Boxleitner', 'Lee Purcell', 'Harold Gould', 'Clu Gulager', 'Lance LeGault', 'Ronnie Scribner', 'Noble Willingham', 'Bruce M. Fischer', 'Borah Silver', 'Lew Brown', 'Lee Paul']",Dick Lowry,0.0,0.0
"['Action', 'Adventure']",Chinese Zodiac,2012-12-20,2012,11.02591,266.0,6.0,"['Jackie Chan', 'Yao Xing-Tong', 'Kwon Sang-Woo', 'Zhang Lan-Xin', '廖凡', 'Laura Weissbecker', 'Rosario Amedeo', 'Vincent Sze', 'Oliver Platt', 'Aventurina King', 'Jonathan Lee Yat-Sing', 'Alaa Safi', 'Caitlin Dechelle', 'Chen Bolin', 'Bai Bing', 'Wang Qingxiang', 'Shu Qi', 'Daniel Wu', 'Ken Lo', 'Joan Lin Feng-Chiao', 'Steve Yoo']",Jackie Chan,48000000.0,0.0
"['Thriller', 'Western']",Day of the Outlaw,1959-07-01,1959,1.317399,16.0,5.7,"['Robert Ryan', 'Burl Ives', 'Tina Louise', 'Alan Marshal', 'Venetia Stevenson', 'David Nelson', 'Nehemiah Persoff', 'Jack Lambert', 'Frank De Kova', 'Lance Fuller', 'Elisha Cook Jr.', 'Dabbs Greer', 'Betsy Jones-Moreland', 'Helen Westcott', 'Donald Elson', 'Robert Cornthwaite', 'Michael McGreevey']",André De Toth,0.0,0.0
"['Comedy', 'Drama']",Zero for Conduct,1933-04-07,1933,1.880791,40.0,6.8,"['Jean Dasté', 'Robert le Flon', 'Du Verron', 'Delphin', 'Léon Larive', 'Madame Émile', 'Louis de Gonzague', 'Raphaël Diligent', 'Louis Lefebvre']",Jean Vigo,0.0,0.0
"['Drama', 'TV Movie', 'Crime', 'Mystery']",Jesse Stone: Lost in Paradise,2015-10-18,2015,1.929064,19.0,6.1,"['Tom Selleck', 'William Devane', 'Gloria Reuben', 'Luke Perry', 'Leslie Hope', 'Al Sapienza', 'Alex Carter', 'Kohl Sudduth', 'William Sadler', 'Amelia Rose Blaire', 'Mackenzie Foy', 'Kerri Smith', 'Christine Tizzard', 'Dawn Greenhalgh', 'Vickie Papavs', 'Maria Vacratsis', 'John Michael Higgins', 'Gillian Anderson', 'Laura Kohoot', 'Ned the Dog', 'Marcus Simmonds', 'Tara Yelland', 'Daniel Schoepf']",Robert Harmon,0.0,0.0
[],Beware of My Love,1998-05-26,1998,0.050356,0.0,0.0,"['Nathalie Baye', 'Daniel Duval', 'Jean-Pierre Darroussin', 'Philippe Khorsand', 'Hubert Saint-Macary', 'Peter Bonke']",Jeanne Labrune,0.0,0.0
['Drama'],Porto of My Childhood,2001-09-19,2001,0.150687,4.0,7.0,"['Jorge Trêpa', 'Ricardo Trêpa', 'Maria de Medeiros', 'Manoel de Oliveira', 'José Wallenstein', 'Rogério Samora', 'Leonor Baldaque', 'Leonor Silveira', 'Agustina Bessa-Luís', 'João Bénard da Costa']",Manoel de Oliveira,0.0,0.0
"['Horror', 'Mystery']",Children of the Corn 666: Isaac's Return,1999-10-19,1999,11.091559,31.0,3.5,"['John Franklin', 'Natalie Ramsey', 'Paul Popowich', 'Nancy Allen', 'Stacy Keach', 'Alix Koromzay', 'John Patrick White', 'Sydney Bennett', 'Nathan Bexton', 'William Prael', 'Gary Bullock']",Kari Skogland,0.0,0.0
"['Animation', 'Comedy', 'Family']",Anina,2013-02-12,2013,1.634427,14.0,7.1,"['Federica Lacaño', 'Guillermina Pardo', 'Lucía Parrilla', 'Cristina Morán', 'César Troncoso', 'María Mendive']",Alfredo Soderguit,0.0,0.0
"['Comedy', 'Romance']",Loverboy,1989-04-28,1989,5.072902,31.0,5.5,"['Patrick Dempsey', 'Kirstie Alley', 'Carrie Fisher', 'Kate Jackson', 'Nancy Valen', 'Robert Ginty', 'Barbara Carrera', 'Vic Tayback', 'Robert Picardo', 'E.G. Daily', 'Dylan Walsh', 'Bernie Coulson']",Joan Micklin Silver,0.0,3960327.0
"['Comedy', 'Romance']",Personal Property,1937-03-19,1937,0.116248,1.0,8.0,"['Jean Harlow', 'Robert Taylor', 'Reginald Owen', ""Una O'Connor"", 'Henrietta Crosman', 'E.E. Clive', 'Cora Witherspoon', 'Marla Shelton', 'Forrester Harvey', 'Lionel Braham', 'Barnett Parker', 'Billy Bevan']",W.S. Van Dyke,0.0,0.0
['Animation'],Red's Dream,1987-08-17,1987,3.907112,76.0,6.3,[],John Lasseter,0.0,0.0
"['Adventure', 'Romance']",Golden Earrings,1947-08-27,1947,0.949155,3.0,4.8,"['Ray Milland', 'Marlene Dietrich', 'Murvyn Vye', 'Bruce Lester', 'Dennis Hoey', 'Quentin Reynolds', 'Reinhold Schünzel', 'Ivan Triesault', 'Hermine Sterler']",Mitchell Leisen,0.0,0.0
"['Comedy', 'Drama']",The Clink of Ice,2010-08-25,2010,3.010211,57.0,5.3,"['Jean Dujardin', 'Albert Dupontel', 'Anne Alvaro', 'Myriam Boyer', 'Christa Théret', 'Audrey Dana', 'Émile Berling', 'Eric Prat', 'Farida Rahouadj', 'Jean Dell', 'Baptiste Roussillon', 'Damien Bonnard']",Bertrand Blier,0.0,0.0
"['Horror', 'Comedy']",Serial Killing 101,2004-01-01,2004,0.251914,5.0,5.8,"['Thomas Haden Church', 'Justin Urich', 'Lisa Loeb', 'Rick Overton', 'George Murdock', 'Barbara Niven', 'Stuart Stone', ""Raymond O'Connor"", 'Corey Feldman']",Trace Slobotkin,0.0,0.0
"['Comedy', 'War']",Babette Goes to War,1959-09-18,1959,0.339142,1.0,6.0,"['Brigitte Bardot', 'Jacques Charrier', 'Ronald Howard', 'Michael Cramer', 'Hannes Messemer', 'René Havard', 'Mona Goya', 'Viviane Gosset', 'Robert Berri', 'Françoise Belin', 'Charles Bouillaud', 'Alain Bouvette', 'Max Elloy', 'Jacques Hilling', 'Francis Blanche', 'Ariane Lancell', 'Günter Meisner']",Christian-Jaque,0.0,0.0
"['Action', 'Thriller']",Caged Women,1982-11-10,1982,1.010907,7.0,4.0,"['Laura Gemser', 'Gabriele Tinti', 'Maria Romano', 'Ursula Flores', 'Antonella Giacomini', 'Franco Caracciolo', 'Françoise Perrot', 'Leila Durante', 'Jacques Stany', 'Franca Stoppi', 'Raul Cabrera', 'Lorraine De Selle', 'Omero Capanna', 'Carolyn De Fonseca', 'Larry Dolgin', 'John Gayford', 'Susan Spafford', 'Pat Starke']",Bruno Mattei,0.0,0.0
"['Drama', 'Horror', 'Thriller', 'TV Movie']",Bad Ronald,1974-10-23,1974,0.955192,15.0,6.1,"['Scott Jacoby', 'Pippa Scott', 'John Larch', 'Dabney Coleman', 'Kim Hunter', 'John Fiedler', 'Linda Watkins', 'Cindy Fisher', 'Cindy Eilbacher', 'Lisa Eilbacher', 'Ted Eccles', 'Roger Aaron Brown', 'Aneta Corsaut', 'Angela Hoffman', 'Karen Purcill']",Buzz Kulik,0.0,0.0
"['Drama', 'Romance']",Belle du Seigneur,2012-11-29,2012,1.890075,19.0,5.1,"['Jonathan Rhys Meyers', 'Natalia Vodianova', 'Ed Stoppard', 'Marianne Faithfull']",Glenio Bonder,0.0,0.0
"['Comedy', 'Drama']",Mariage à Mendoza,2013-01-23,2013,1.007559,6.0,5.0,"['Nicolas Duvauchelle', 'Philippe Rebbot', 'Benjamin Biolay']",Edouard Deluc,0.0,0.0
['Comedy'],Extraordinary Illusions,1903-01-01,1903,0.141611,4.0,4.8,['Georges Méliès'],Georges Méliès,0.0,0.0
['Drama'],Lions,2012-09-03,2012,0.409409,2.0,8.0,"['Julia Volpato', 'Pablo Sigal', 'Macarena del Corro', 'Diego Vegezzi', 'Tomas Mackinlay']",Jazmín López,0.0,0.0
"['Thriller', 'Mystery', 'Science Fiction']",Cargo,2009-09-24,2009,7.937996,141.0,5.9,"['Martin Rapold', 'Anna-Katharina Schwabroh', 'Regula Grauwiller', 'Yangzom Brauen', 'Michael Finger', 'Claude-Oliver Rudolph', 'Pierre Semmler', 'Noa Strupler', 'Maria Boettner', 'Gilles Tschudi']",Ivan Engler,0.0,0.0
"['Documentary', 'Comedy']",Sam Kinison: Why Did We Laugh?,1998-01-01,1998,0.00277,0.0,0.0,"[""Beverly D'Angelo"", 'Rodney Dangerfield', 'Larry King', 'Bill Kinison', 'Sam Kinison', 'Carl LaBove', 'Jay Leno', 'Tim Matheson', 'Dennis Miller', 'Richard Pryor', 'Judy Tenuta']",Larry Carroll,0.0,0.0
"['Adventure', 'Comedy', 'History', 'Romance']",Carry On Henry,1971-01-01,1971,1.572535,18.0,6.6,"['Sid James', 'Kenneth Williams', 'Charles Hawtrey', 'Joan Sims', 'Terry Scott', 'Barbara Windsor', 'Kenneth Connor', 'Julian Holloway', 'Peter Gilmore', 'Julian Orchard', 'Gertan Klauber', 'David Davenport', 'Margaret Nolan', 'William Mervyn', 'Norman Chappell']",Gerald Thomas,0.0,0.0
"['Drama', 'TV Movie']",Guyana Tragedy: The Story of Jim Jones,1980-04-15,1980,0.206933,4.0,4.5,"['Powers Boothe', 'Ned Beatty', 'Irene Cara', 'Veronica Cartwright', 'Brad Dourif', 'Meg Foster', 'Michael C. Gwynne', 'Albert Hall', 'Linda Haynes', 'Diane Ladd', ""Ron O'Neal"", 'Randy Quaid', 'Diana Scarwid', 'Madge Sinclair', 'Brenda Vaccaro', 'Dimitra Arliss', 'LeVar Burton', 'Colleen Dewhurst', 'Clifton James', 'James Earl Jones', 'Ed Lauter', 'John Dukakis', 'Benji Wilhoite', 'Danny Nelson', 'Joe Dorsey', 'Tony King']",William A. Graham,0.0,0.0
[],Duniyadari,2014-07-19,2014,0.016219,0.0,0.0,[],,390000.0,3.0
['Documentary'],America The Beautiful 2: The Thin Commandments,2011-10-12,2011,0.077663,2.0,6.5,"['Deepak Chopra', 'Evelyn Tribole', 'Howard Shapiro', 'Linda Bacon', 'Kathleen Sebilius', 'Timothy Dolan', 'Paul Campos', 'Jon Robinson', 'Beverly Johnson', 'Carolyn Costin']",Darryl Roberts,0.0,0.0
"['Horror', 'Drama', 'Crime']",My Friends Need Killing,1976-12-10,1976,5e-05,0.0,0.0,"['Greg Mullavey', 'Meredith MacRae', 'Clayton Wilcox', 'Elaine Partnow', 'Roger Cruz', 'Laurie Burton']",Paul Leder,0.0,0.0
['Drama'],Vivre Sa Vie,1962-09-20,1962,11.30591,105.0,7.6,"['Anna Karina', 'Sady Rebbot', 'André S. Labarthe', 'Guylaine Schlumberger', 'Gérard Hoffman', 'Monique Messine', 'Brice Parain', 'Peter Kassovitz', 'Paul Pavel', 'Eric Schlumberger', 'Henri Attal', 'Odile Geoffroy', 'Alfred Adam', 'Gisèle Braunberger', 'Jean Ferrat', 'Jean-Luc Godard', 'Jean-Paul Savignac', 'László Szabó', 'Gilles Quéant']",Jean-Luc Godard,64000.0,24517.0
"['Comedy', 'Family']",Getting Lucky,1989-12-31,1989,0.245105,3.0,7.0,"['Steven Cooke', 'Lezlie Z. McCraw', 'Rick McDowell', 'Garry Kluger', 'Jean Stewart', 'Dick Monda', 'Marshall Hilliard']",Michael Paul Girard,0.0,0.0
"['Documentary', 'Foreign']",Salute,2008-07-17,2008,0.194191,3.0,5.3,"['Christopher Kirby', 'Peter Norman', 'Tommie Smith', 'John Carlos', 'Payton Jordan', 'Larry Questad', 'Harry Edwards']",Matt Norman,1949120.0,0.0
['Documentary'],TransFatty Lives,2015-04-05,2015,0.055353,1.0,5.0,[],Patrick O'Brien,0.0,0.0
"['Documentary', 'Music']",Madonna: Truth or Dare,1991-05-10,1991,1.325299,32.0,6.3,"['Madonna', 'Al Pacino', 'Kevin Costner', 'Antonio Banderas', 'Donna DeLory', 'Warren Beatty', 'Niki Harris', 'Luis Camacho']",Alek Keshishian,4.0,29.0
"['History', 'Comedy', 'Documentary']",Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015-01-25,2015,1.61917,18.0,6.8,"['John Belushi', 'John Candy', 'Chevy Chase', 'Bill Murray', 'Gilda Radner', 'John Goodman', ""Beverly D'Angelo"", 'Kevin Bacon', 'Richard Belzer', 'Christopher Guest', 'Fred Gwynne', 'John Hughes', 'John Landis', 'Tim Matheson', 'Meat Loaf', 'Billy Bob Thornton', 'Richard Nixon', 'John Lennon', 'Yoko Ono', 'Stevie Wonder', 'George Plimpton', 'Judd Apatow', 'Harold Ramis', 'Ivan Reitman', 'Danny Abelson', 'Tony Hendra\t', 'Douglas Kenney']",Douglas Tirola,0.0,0.0
"['Horror', 'Thriller', 'Mystery']",Fear Island,2009-09-08,2009,2.194041,29.0,5.1,"['Aaron Ashmore', 'Haylie Duff', 'Lucy Hale', 'Kyle Schmid', 'Anne Marie DeLuise', 'Jacob Blair', ""Brenna O'Brien"", 'Jessica Harmon', 'Martin Cummins']",Michael Storey,0.0,0.0
"['Family', 'Drama', 'Comedy']",The Butterfly,2002-12-18,2002,1.468247,26.0,6.9,"['Michel Serrault', 'Claire Bouanich', 'Nade Dieu', 'Françoise Michaud', 'Pierre Poirot', 'Jacky Nercessian', 'Jacques Bouanich', 'Hélène Hily', 'Catherine Cyler', 'Jerry Lucas', 'Aurélie Meriel']",Philippe Muyl,0.0,0.0
"['Crime', 'Drama', 'Mystery', 'Thriller']",Crossfire,1947-07-22,1947,3.770441,26.0,6.1,"['Robert Young', 'Robert Mitchum', 'Robert Ryan', 'Gloria Grahame', 'Paul Kelly', 'Sam Levene', 'Jacqueline White', 'Steve Brodie', 'George Cooper', 'Richard Benedict', 'Tom Keene', 'William Phipps', 'Lex Barker', 'Marlo Dwyer']",Edward Dmytryk,0.0,0.0
['Comedy'],Polyester,1981-05-29,1981,5.430699,26.0,6.4,"['Divine', 'Tab Hunter', 'Edith Massey', 'David Samson', 'Mary Garlington', 'Ken King', 'Mink Stole', 'Joni Ruth White', 'Hans Kramm']",John Waters,300000.0,0.0
['Drama'],Stories of Lost Souls,2004-11-12,2004,0.748956,3.0,5.0,"['Josh Hartnett', 'Jason Acuña', 'Jacqui Maxwell', 'Hugh Jackman', 'Michael Gambon', 'Mary Elizabeth Mastrantonio', 'Andy Serkis', 'Joanna Lumley', 'William Ash', 'Sophie Dahl', 'Nicholas Audsley', 'Maureen Lipman', 'Lyndsey Marshal', 'Imogen Stubbs', 'Cate Blanchett', 'Lynette Curran', 'Keira Knightley', 'Philip Herbert', 'Stephen Mangan', 'Naomi Allisstone', 'Amit Lahav', 'Valerie Farr', 'Bohdan Poraj', 'Elizabeth Chadwick', 'Paul Bettany', 'Charlie Condou', 'Tilly Blackwood', 'Louise Delamere', 'Nabil Elouahabi', 'James Gandolfini', 'Kathrine Narducci', 'Ned Eisenberg', 'Delilah Cotto', 'Daryl Hannah', 'Jeff Goldblum', 'Sarah Silverman', 'Illeana Douglas', 'Michael Panes', 'Billy Boyd', 'Eliza Langland', 'Carmen Pierquaccini']",Illeana Douglas,0.0,0.0
"['Comedy', 'Romance']",We Were Dancing,1942-04-30,1942,0.058922,0.0,0.0,"['Norma Shearer', 'Melvyn Douglas', 'Gail Patrick', 'Lee Bowman', 'Marjorie Main', 'Reginald Owen', 'Heather Thatcher', 'Alan Mowbray', 'Florence Bates', 'Connie Gilchrist', 'Nella Walker', 'Norma Varden', 'Russell Hicks', 'Florence Shirley']",Robert Z. Leonard,0.0,0.0
['Horror'],Amityville: A New Generation,1993-09-29,1993,6.401828,17.0,2.8,"['Ross Partridge', 'Robert Harvey', 'Lala Sloatman', 'David Naughton', 'Richard Roundtree', 'Barbara Howard', ""Terry O'Quinn"", 'Lin Shaye', 'Robert Rusler', 'Tom Wright', 'Julia Nickson', 'Karl Johnson']",John Murlowski,1500000.0,0.0
"['Adventure', 'Comedy']",Safari,2009-04-01,2009,10.6678,97.0,4.5,"['Kad Merad', 'Lionel Abelanski', 'Frédérique Bel', 'Guy Lecluyse', 'David Saracino', 'Nicolas Marié', 'Yannick Noah', 'Omar Sy', 'Valérie Benguigui']",Olivier Baroux,0.0,0.0
['Drama'],Stop the Pounding Heart,2013-12-05,2013,0.561514,6.0,7.4,"['Sara Carlson', 'Colby Trichell']",Roberto Minervini,0.0,0.0
"['Drama', 'Family']",A Christmas Carol,2004-11-28,2004,1.37294,5.0,6.2,"['Kelsey Grammer', 'Jesse L. Martin', 'Jane Krakowski', 'Jason Alexander', 'Jennifer Love Hewitt', 'Geraldine Chaplin', 'Beth Curry', 'Ruthie Henshall']",Arthur Allan Seidelman,0.0,0.0
"['Documentary', 'Foreign']",Reindeerspotting - Escape From Santaland,2010-04-09,2010,0.879714,15.0,6.6,['Jani Raappana'],Joonas Neuvonen,0.0,0.0
['Comedy'],"Feyzo, the Polite One",1978-01-01,1978,0.857814,5.0,6.6,"['Kemal Sunal', 'Şener Şen', 'İlyas Salman', 'Adile Naşit', 'Erdal Özyağcılar', 'İhsan Yüce', 'Müjde Ar']",Atıf Yılmaz,0.0,0.0
"['Action', 'Comedy', 'Western']",The Mercenary,1968-08-28,1968,1.06013,20.0,7.5,"['Franco Nero', 'Jack Palance', 'Tony Musante', 'Giovanna Ralli', 'Eduardo Fajardo', 'Franco Giacobini', 'Lorenzo Robledo']",Sergio Corbucci,0.0,0.0
[],Ecstasy in Entropy,1999-01-01,1999,0.274586,2.0,3.5,[],Nick Zedd,0.0,0.0
"['Comedy', 'TV Movie']",Santa Baby 2,2009-12-13,2009,1.057133,5.0,4.5,"['Jenny McCarthy', 'Dean McDermott', 'Jessica Parker Kennedy', 'Gabe Khouth', 'Paul Sorvino', 'Kelly Stables']",Ron Underwood,0.0,0.0
"['Crime', 'Comedy']",Blood and Concrete,1991-09-13,1991,0.897851,2.0,7.3,"['Billy Zane', 'Jennifer Beals', 'Darren McGavin', 'James Le Gros', 'Mark Pellegrino', 'Nicholas Worth', 'Harry Shearer']",Jeffrey Reiner,0.0,0.0
"['Comedy', 'Romance']",Christmas in July,1940-10-18,1940,1.282498,17.0,6.7,"['Dick Powell', 'Ellen Drew', 'Raymond Walburn', 'Alexander Carr', 'William Demarest', 'Ernest Truex', 'Franklin Pangborn', 'Harry Hayden', 'Rod Cameron', 'Adrian Morris', 'Harry Rosenthal', 'Georgia Caine', 'Ferike Boros', 'Torben Meyer', 'Julius Tannen', 'Al Bridge', 'Lucille Ward', 'Kay Stewart', 'Victor Potel', 'Arthur Stuart Hull', 'Jimmy Conlin', 'Preston Sturges', ""Fred 'Snowflake' Toones"", 'George Anderson', 'Sam Ash', 'Jan Buckingham', 'James Conaty', 'Sayre Dearing', 'Norah Gale', 'Harry Hollingsworth', 'Arthur Hoyt', 'Stanley Mack', 'Hazel Marshall', 'Bob Mayo', 'Eileen McAvoy', 'Esther Michelson', 'Frank Mills', 'Charles R. Moore', 'Frank Moran', 'Ned Norton', ""Frank O'Connor"", 'June Preston', 'Gus Reed', 'Georges Renavent', 'Cyril Ring', 'Dewey Robinson', 'Jack Shea', 'Sheila Sheldon', 'C.L. Sherwood', 'Walter Soderling', 'Douglas Spencer', 'Larry Steers', 'Alice Thomas', 'Cheryl Walker', 'Dorothy Ward', 'Robert Warwick', 'Pat West', 'Beal Wong']",Preston Sturges,0.0,0.0
"['Drama', 'Romance']",La Bande du drugstore,2002-04-17,2002,0.542408,2.0,6.3,"['Mathieu Simonet', 'Cécile Cassel', 'Alice Taglioni', 'Aurélien Wiik']",François Armanet,0.0,0.0
"['Drama', 'Western']",Annie Oakley,1935-11-15,1935,1.517112,9.0,5.5,"['Barbara Stanwyck', 'Preston Foster', 'Melvyn Douglas', 'Moroni Olsen', 'Pert Kelton', 'Andy Clyde', 'Chief Thunderbird', 'Margaret Armstrong', 'Delmar Watson', 'Adeline Craig']",George Stevens,0.0,0.0
[],When He Didn't Come Home,1998-05-19,1998,0.919199,1.0,4.0,"['Patty Duke', 'Kelly Rowan', 'Robert Floyd', 'Rosemary Dunsmore']",Paul Schneider,0.0,0.0
"['Crime', 'Drama', 'Thriller']",The Learning Curve,2001-10-05,2001,0.225537,2.0,6.5,"['Carmine Giovinazzo', 'Monet Mazur', 'Vincent Ventresca', 'Steven Bauer', 'Majandra Delfino', 'James Eckhouse', 'Stephen Burleigh', 'Jack Laufer', 'Michael Horton', 'Allan Wasserman', 'Marisa Petroro', 'Tim Ransom']",Eric Schwab,1000000.0,0.0
['Documentary'],Gendernauts: A Journey Through Shifting Identities,1999-06-12,1999,0.073744,2.0,10.0,[],Monika Treut,0.0,0.0
['Drama'],Schwestern,2014-03-21,2014,0.014121,0.0,0.0,"['Alwara Höfels', 'Sophie Schütt', 'Hildegard Krekel', 'Thure Riefenstein', 'Janek Rieke', 'Jens Kipper', 'Eric Klotzsch']",Olaf Kreinsen,0.0,0.0
"['Action', 'Adventure', 'Drama']",The Rescue,1988-08-05,1988,0.453867,6.0,6.2,"['Edward Albert', 'James Cromwell', 'Kevin Dillon', 'Marc Price', 'Ellen Barber', 'Ian Giatti', 'Charles Haid', 'Timothy Carhart']",Ferdinand Fairfax,0.0,0.0
['Documentary'],Girl 27,2007-07-27,2007,0.116449,2.0,6.3,[],David Stenn,0.0,0.0
"['Documentary', 'Animation']",New York Lightboard Record,1961-01-01,1961,0.001679,0.0,0.0,['Norman McLaren'],Norman McLaren,0.0,0.0
['Documentary'],Wodaabe: Herdsmen of the Sun,1989-01-01,1989,0.012758,5.0,8.0,['Werner Herzog'],Werner Herzog,0.0,0.0
"['Fantasy', 'Comedy']",Brains Repaired,1911-01-01,1911,0.001837,0.0,0.0,[],Émile Cohl,0.0,0.0
"['Drama', 'History', 'Romance']",Catherine of Russia,1963-01-12,1963,0.699076,2.0,4.0,"['Hildegard Knef', 'Sergio Fantoni', 'Giacomo Rossi-Stuart', 'Ángela Cavo', 'Ennio Balbo', 'Leonardo Botta', 'Raoul Grassilli', 'Tina Lattanzi', 'Vera Besusso', 'Gianni Solaro', 'Enzo Fiermonte', 'Romano Ghini', 'Tullio Altamura', 'Janez Vrhovec', 'Franco Jamonte', 'G. Voujaklia', 'Bernard Farber', ""Luigi D'Acri""]",Umberto Lenzi,0.0,0.0
"['Comedy', 'Science Fiction']",Cabbage Soup,1981-12-02,1981,5.082509,147.0,6.3,"['Louis de Funès', 'Jean Carmet', 'Jacques Villeret', 'Claude Gensac', 'Christine Dejoux', 'Henri Génès', 'Marco Perrin', 'Max Montavon', 'Perrette Souplex']",Jean Girault,0.0,0.0
